State,State Code,Year,Month,Month Code,Births
New York,36,2014,August,8,21275
New York,36,2014,September,9,20953
New York,36,2014,October,10,20324
New York,36,2014,November,11,18778
New York,36,2014,December,12,20003
New York,36,2015,January,1,19079
New York,36,2015,February,2,17736
New York,36,2015,March,3,19719
New York,36,2015,April,4,19334
New York,36,2015,May,5,20359
New York,36,2015,June,6,20224
New York,36,2015,July,7,21075
New York,36,2015,August,8,20777
New York,36,2015,September,9,20440
New York,36,2015,October,10,20255
New York,36,2015,November,11,18670
New York,36,2015,December,12,19606
New York,36,2016,January,1,19131
New York,36,2016,February,2,18190
New York,36,2016,March,3,19086
New York,36,2016,April,4,19073
New York,36,2016,May,5,19891
New York,36,2016,June,6,19591
New York,36,2016,July,7,20547
New York,36,2016,August,8,21163
New York,36,2016,September,9,20068
New York,36,2016,October,10,19542
New York,36,2016,November,11,18680
New York,36,2016,December,12,19321
New York,36,2017,January,1,18577
New York,36,2017,February,2,17235
New York,36,2017,March,3,19007
New York,36,2017,April,4,18288
New York,36,2017,May,5,19249
New York,36,2017,June,6,19498
New York,36,2017,July,7,20266
New York,36,2017,August,8,20511
New York,36,2017,September,9,19843
New York,36,2017,October,10,19657
New York,36,2017,November,11,18981
New York,36,2017,December,12,18625
New York,36,2018,January,1,19056
New York,36,2018,February,2,16744
New York,36,2018,March,3,18703
New York,36,2018,April,4,18012
New York,36,2018,May,5,19546
New York,36,2018,June,6,19355
New York,36,2018,July,7,19656
New York,36,2018,August,8,20301
New York,36,2018,September,9,18891
New York,36,2018,October,10,19243
New York,36,2018,November,11,18338
New York,36,2018,December,12,18393
New York,36,2019,January,1,18289
New York,36,2019,February,2,16294
New York,36,2019,March,3,17907
New York,36,2019,April,4,17965
New York,36,2019,May,5,18780
New York,36,2019,June,6,18556
New York,36,2019,July,7,19834
New York,36,2019,August,8,20043
New York,36,2019,September,9,19146
New York,36,2019,October,10,18858
New York,36,2019,November,11,17695
New York,36,2019,December,12,18172
New York,36,2020,January,1,17981
New York,36,2020,February,2,16693
New York,36,2020,March,3,17746
New York,36,2020,April,4,17164
New York,36,2020,May,5,17871
New York,36,2020,June,6,18077
New York,36,2020,July,7,18834
New York,36,2020,August,8,18016
New York,36,2020,September,9,17908
New York,36,2020,October,10,17526
New York,36,2020,November,11,16031
New York,36,2020,December,12,15491
North Carolina,37,2010,January,1,10248
North Carolina,37,2010,February,2,9461
North Carolina,37,2010,March,3,10303
North Carolina,37,2010,April,4,9972
North Carolina,37,2010,May,5,9853
North Carolina,37,2010,June,6,10091
North Carolina,37,2010,July,7,10577
North Carolina,37,2010,August,8,10531
North Carolina,37,2010,September,9,10682
North Carolina,37,2010,October,10,10163
North Carolina,37,2010,November,11,9986
North Carolina,37,2010,December,12,10483
North Carolina,37,2011,January,1,9924
North Carolina,37,2011,February,2,9057
North Carolina,37,2011,March,3,10133
North Carolina,37,2011,April,4,9512
North Carolina,37,2011,May,5,9863
North Carolina,37,2011,June,6,10107
North Carolina,37,2011,July,7,10410
North Carolina,37,2011,August,8,10952
North Carolina,37,2011,September,9,10531
North Carolina,37,2011,October,10,9941
North Carolina,37,2011,November,11,9866
North Carolina,37,2011,December,12,10093
North Carolina,37,2012,January,1,9962
North Carolina,37,2012,February,2,9278
North Carolina,37,2012,March,3,9819
North Carolina,37,2012,April,4,9141
North Carolina,37,2012,May,5,9812
North Carolina,37,2012,June,6,9736
North Carolina,37,2012,July,7,10612
North Carolina,37,2012,August,8,10830
North Carolina,37,2012,September,9,10100
North Carolina,37,2012,October,10,10450
North Carolina,37,2012,November,11,10168
North Carolina,37,2012,December,12,9923
North Carolina,37,2013,January,1,9950
North Carolina,37,2013,February,2,8918
North Carolina,37,2013,March,3,9540
North Carolina,37,2013,April,4,9463
North Carolina,37,2013,May,5,9826
North Carolina,37,2013,June,6,9576
North Carolina,37,2013,July,7,10302
North Carolina,37,2013,August,8,10794
North Carolina,37,2013,September,9,10203
North Carolina,37,2013,October,10,10460
North Carolina,37,2013,November,11,9690
North Carolina,37,2013,December,12,10280
North Carolina,37,2014,January,1,10042
North Carolina,37,2014,February,2,9227
North Carolina,37,2014,March,3,9654
North Carolina,37,2014,April,4,9764
North Carolina,37,2014,May,5,9884
North Carolina,37,2014,June,6,9844
North Carolina,37,2014,July,7,10710
North Carolina,37,2014,August,8,10791
North Carolina,37,2014,September,9,10386
North Carolina,37,2014,October,10,10487
North Carolina,37,2014,November,11,9810
North Carolina,37,2014,December,12,10376
North Carolina,37,2015,January,1,10102
North Carolina,37,2015,February,2,9018
North Carolina,37,2015,March,3,9828
North Carolina,37,2015,April,4,9575
North Carolina,37,2015,May,5,9831
North Carolina,37,2015,June,6,9887
North Carolina,37,2015,July,7,10738
North Carolina,37,2015,August,8,10714
North Carolina,37,2015,September,9,10588
North Carolina,37,2015,October,10,10422
North Carolina,37,2015,November,11,9843
North Carolina,37,2015,December,12,10297
North Carolina,37,2016,January,1,9765
North Carolina,37,2016,February,2,9391
North Carolina,37,2016,March,3,9809
North Carolina,37,2016,April,4,9324
North Carolina,37,2016,May,5,9982
North Carolina,37,2016,June,6,10184
North Carolina,37,2016,July,7,10557
North Carolina,37,2016,August,8,11009
North Carolina,37,2016,September,9,10636
North Carolina,37,2016,October,10,10182
North Carolina,37,2016,November,11,9885
North Carolina,37,2016,December,12,10055
North Carolina,37,2017,January,1,9670
North Carolina,37,2017,February,2,8935
North Carolina,37,2017,March,3,9869
North Carolina,37,2017,April,4,9145
North Carolina,37,2017,May,5,9802
North Carolina,37,2017,June,6,10042
North Carolina,37,2017,July,7,10421
North Carolina,37,2017,August,8,11199
North Carolina,37,2017,September,9,10682
North Carolina,37,2017,October,10,10255
North Carolina,37,2017,November,11,10112
North Carolina,37,2017,December,12,9993
North Carolina,37,2018,January,1,9785
North Carolina,37,2018,February,2,8673
North Carolina,37,2018,March,3,9883
North Carolina,37,2018,April,4,9209
North Carolina,37,2018,May,5,9890
North Carolina,37,2018,June,6,10038
North Carolina,37,2018,July,7,10232
North Carolina,37,2018,August,8,10921
North Carolina,37,2018,September,9,10436
North Carolina,37,2018,October,10,10335
North Carolina,37,2018,November,11,9672
North Carolina,37,2018,December,12,9880
North Carolina,37,2019,January,1,10041
North Carolina,37,2019,February,2,8765
North Carolina,37,2019,March,3,9737
North Carolina,37,2019,April,4,9284
North Carolina,37,2019,May,5,10009
North Carolina,37,2019,June,6,9535
North Carolina,37,2019,July,7,10446
North Carolina,37,2019,August,8,10935
North Carolina,37,2019,September,9,10374
North Carolina,37,2019,October,10,10166
North Carolina,37,2019,November,11,9434
North Carolina,37,2019,December,12,9999
North Carolina,37,2020,January,1,9831
North Carolina,37,2020,February,2,9143
North Carolina,37,2020,March,3,9786
North Carolina,37,2020,April,4,9311
North Carolina,37,2020,May,5,9645
North Carolina,37,2020,June,6,9701
North Carolina,37,2020,July,7,10230
North Carolina,37,2020,August,8,10502
North Carolina,37,2020,September,9,10203
North Carolina,37,2020,October,10,9803
North Carolina,37,2020,November,11,8868
North Carolina,37,2020,December,12,9707
North Dakota,38,2010,January,1,655
North Dakota,38,2010,February,2,723
North Dakota,38,2010,March,3,750
North Dakota,38,2010,April,4,767
North Dakota,38,2010,May,5,778
North Dakota,38,2010,June,6,809
North Dakota,38,2010,July,7,781
North Dakota,38,2010,August,8,848
North Dakota,38,2010,September,9,773
North Dakota,38,2010,October,10,733
North Dakota,38,2010,November,11,760
North Dakota,38,2010,December,12,727
North Dakota,38,2011,January,1,704
North Dakota,38,2011,February,2,715
North Dakota,38,2011,March,3,777
North Dakota,38,2011,April,4,781
North Dakota,38,2011,May,5,831
North Dakota,38,2011,June,6,785
North Dakota,38,2011,July,7,839
North Dakota,38,2011,August,8,880
North Dakota,38,2011,September,9,839
North Dakota,38,2011,October,10,798
North Dakota,38,2011,November,11,759
North Dakota,38,2011,December,12,819
North Dakota,38,2012,January,1,773
North Dakota,38,2012,February,2,731
North Dakota,38,2012,March,3,887
North Dakota,38,2012,April,4,800
North Dakota,38,2012,May,5,888
North Dakota,38,2012,June,6,874
North Dakota,38,2012,July,7,959
North Dakota,38,2012,August,8,869
North Dakota,38,2012,September,9,871
North Dakota,38,2012,October,10,845
North Dakota,38,2012,November,11,817
North Dakota,38,2012,December,12,792
North Dakota,38,2013,January,1,848
North Dakota,38,2013,February,2,776
North Dakota,38,2013,March,3,861
North Dakota,38,2013,April,4,867
North Dakota,38,2013,May,5,894
North Dakota,38,2013,June,6,867
North Dakota,38,2013,July,7,989
North Dakota,38,2013,August,8,925
North Dakota,38,2013,September,9,933
North Dakota,38,2013,October,10,912
North Dakota,38,2013,November,11,835
North Dakota,38,2013,December,12,892
North Dakota,38,2014,January,1,934
North Dakota,38,2014,February,2,841
North Dakota,38,2014,March,3,885
North Dakota,38,2014,April,4,973
North Dakota,38,2014,May,5,986
North Dakota,38,2014,June,6,875
North Dakota,38,2014,July,7,1068
North Dakota,38,2014,August,8,991
North Dakota,38,2014,September,9,1013
North Dakota,38,2014,October,10,930
North Dakota,38,2014,November,11,901
North Dakota,38,2014,December,12,962
North Dakota,38,2015,January,1,895
North Dakota,38,2015,February,2,815
North Dakota,38,2015,March,3,903
North Dakota,38,2015,April,4,974
North Dakota,38,2015,May,5,1004
North Dakota,38,2015,June,6,952
North Dakota,38,2015,July,7,993
North Dakota,38,2015,August,8,1007
North Dakota,38,2015,September,9,934
North Dakota,38,2015,October,10,966
North Dakota,38,2015,November,11,878
North Dakota,38,2015,December,12,993
North Dakota,38,2016,January,1,938
North Dakota,38,2016,February,2,863
North Dakota,38,2016,March,3,936
North Dakota,38,2016,April,4,916
North Dakota,38,2016,May,5,990
North Dakota,38,2016,June,6,989
North Dakota,38,2016,July,7,948
North Dakota,38,2016,August,8,1048
North Dakota,38,2016,September,9,1025
North Dakota,38,2016,October,10,942
North Dakota,38,2016,November,11,891
North Dakota,38,2016,December,12,897
North Dakota,38,2017,January,1,840
North Dakota,38,2017,February,2,814
North Dakota,38,2017,March,3,932
North Dakota,38,2017,April,4,918
North Dakota,38,2017,May,5,895
North Dakota,38,2017,June,6,922
North Dakota,38,2017,July,7,902
North Dakota,38,2017,August,8,915
North Dakota,38,2017,September,9,933
North Dakota,38,2017,October,10,915
North Dakota,38,2017,November,11,871
North Dakota,38,2017,December,12,880
North Dakota,38,2018,January,1,880
North Dakota,38,2018,February,2,809
North Dakota,38,2018,March,3,899
North Dakota,38,2018,April,4,849
North Dakota,38,2018,May,5,969
North Dakota,38,2018,June,6,879
North Dakota,38,2018,July,7,901
North Dakota,38,2018,August,8,982
North Dakota,38,2018,September,9,865
North Dakota,38,2018,October,10,889
North Dakota,38,2018,November,11,875
North Dakota,38,2018,December,12,839
North Dakota,38,2019,January,1,875
North Dakota,38,2019,February,2,766
North Dakota,38,2019,March,3,906
North Dakota,38,2019,April,4,900
North Dakota,38,2019,May,5,945
North Dakota,38,2019,June,6,883
North Dakota,38,2019,July,7,981
North Dakota,38,2019,August,8,948
North Dakota,38,2019,September,9,843
North Dakota,38,2019,October,10,848
North Dakota,38,2019,November,11,771
North Dakota,38,2019,December,12,788
North Dakota,38,2020,January,1,803
North Dakota,38,2020,February,2,818
North Dakota,38,2020,March,3,840
North Dakota,38,2020,April,4,824
North Dakota,38,2020,May,5,878
North Dakota,38,2020,June,6,854
North Dakota,38,2020,July,7,902
North Dakota,38,2020,August,8,910
North Dakota,38,2020,September,9,803
North Dakota,38,2020,October,10,831
North Dakota,38,2020,November,11,771
North Dakota,38,2020,December,12,825
Ohio,39,2010,January,1,11088
Ohio,39,2010,February,2,10398
Ohio,39,2010,March,3,12013
Ohio,39,2010,April,4,11471
Ohio,39,2010,May,5,11480
Ohio,39,2010,June,6,11853
Ohio,39,2010,July,7,12128
Ohio,39,2010,August,8,12211
Ohio,39,2010,September,9,12028
Ohio,39,2010,October,10,11537
Ohio,39,2010,November,11,11372
Ohio,39,2010,December,12,11549
Ohio,39,2011,January,1,10930
Ohio,39,2011,February,2,10293
Ohio,39,2011,March,3,11557
Ohio,39,2011,April,4,11090
Ohio,39,2011,May,5,11270
Ohio,39,2011,June,6,11976
Ohio,39,2011,July,7,12187
Ohio,39,2011,August,8,12630
Ohio,39,2011,September,9,12177
Ohio,39,2011,October,10,11396
Ohio,39,2011,November,11,11108
Ohio,39,2011,December,12,11304
Ohio,39,2012,January,1,10691
Ohio,39,2012,February,2,10504
Ohio,39,2012,March,3,11345
Ohio,39,2012,April,4,10811
Ohio,39,2012,May,5,11816
Ohio,39,2012,June,6,11731
Ohio,39,2012,July,7,12314
Ohio,39,2012,August,8,12705
Ohio,39,2012,September,9,11867
Ohio,39,2012,October,10,12115
Ohio,39,2012,November,11,11324
Ohio,39,2012,December,12,11260
Ohio,39,2013,January,1,11210
Ohio,39,2013,February,2,10421
Ohio,39,2013,March,3,11377
Ohio,39,2013,April,4,11137
Ohio,39,2013,May,5,11751
Ohio,39,2013,June,6,11620
Ohio,39,2013,July,7,12479
Ohio,39,2013,August,8,12532
Ohio,39,2013,September,9,11766
Ohio,39,2013,October,10,11803
Ohio,39,2013,November,11,11094
Ohio,39,2013,December,12,11746
Ohio,39,2014,January,1,11358
Ohio,39,2014,February,2,10519
Ohio,39,2014,March,3,11550
Ohio,39,2014,April,4,11138
Ohio,39,2014,May,5,11944
Ohio,39,2014,June,6,11619
Ohio,39,2014,July,7,12499
Ohio,39,2014,August,8,12171
Ohio,39,2014,September,9,12130
Ohio,39,2014,October,10,11807
Ohio,39,2014,November,11,10957
Ohio,39,2014,December,12,11775
Ohio,39,2015,January,1,11241
Ohio,39,2015,February,2,10493
Ohio,39,2015,March,3,11544
Ohio,39,2015,April,4,11402
Ohio,39,2015,May,5,11702
Ohio,39,2015,June,6,11852
Ohio,39,2015,July,7,12654
Ohio,39,2015,August,8,12291
Ohio,39,2015,September,9,11977
Ohio,39,2015,October,10,11460
Ohio,39,2015,November,11,10864
Ohio,39,2015,December,12,11784
Ohio,39,2016,January,1,10907
Ohio,39,2016,February,2,10853
Ohio,39,2016,March,3,11380
Ohio,39,2016,April,4,11109
Ohio,39,2016,May,5,11647
Ohio,39,2016,June,6,11906
Ohio,39,2016,July,7,12049
Ohio,39,2016,August,8,12666
Ohio,39,2016,September,9,11978
Ohio,39,2016,October,10,11384
Ohio,39,2016,November,11,10878
Ohio,39,2016,December,12,11328
Ohio,39,2017,January,1,10928
Ohio,39,2017,February,2,10146
Ohio,39,2017,March,3,11414
Ohio,39,2017,April,4,10729
Ohio,39,2017,May,5,11541
Ohio,39,2017,June,6,11634
Ohio,39,2017,July,7,11945
Ohio,39,2017,August,8,12474
Ohio,39,2017,September,9,12047
Ohio,39,2017,October,10,11785
Ohio,39,2017,November,11,11046
Ohio,39,2017,December,12,11143
Ohio,39,2018,January,1,11029
Ohio,39,2018,February,2,10321
Ohio,39,2018,March,3,11323
Ohio,39,2018,April,4,10730
Ohio,39,2018,May,5,11602
Ohio,39,2018,June,6,11466
Ohio,39,2018,July,7,11723
Ohio,39,2018,August,8,12308
Ohio,39,2018,September,9,11318
Ohio,39,2018,October,10,11612
Ohio,39,2018,November,11,10801
Ohio,39,2018,December,12,10901
Ohio,39,2019,January,1,11072
Ohio,39,2019,February,2,10099
Ohio,39,2019,March,3,10881
Ohio,39,2019,April,4,10723
Ohio,39,2019,May,5,11370
Ohio,39,2019,June,6,11158
Ohio,39,2019,July,7,11988
Ohio,39,2019,August,8,12371
Ohio,39,2019,September,9,11695
Ohio,39,2019,October,10,11743
Ohio,39,2019,November,11,10425
Ohio,39,2019,December,12,10936
Ohio,39,2020,January,1,10661
Ohio,39,2020,February,2,10152
Ohio,39,2020,March,3,10714
Ohio,39,2020,April,4,10349
Ohio,39,2020,May,5,10960
Ohio,39,2020,June,6,11043
Ohio,39,2020,July,7,11648
Ohio,39,2020,August,8,11534
Ohio,39,2020,September,9,11103
Ohio,39,2020,October,10,10759
Ohio,39,2020,November,11,9951
Ohio,39,2020,December,12,10317
Oklahoma,40,2010,January,1,4294
Oklahoma,40,2010,February,2,4029
Oklahoma,40,2010,March,3,4461
Oklahoma,40,2010,April,4,4339
Oklahoma,40,2010,May,5,4288
Oklahoma,40,2010,June,6,4519
Oklahoma,40,2010,July,7,4650
Oklahoma,40,2010,August,8,4704
Oklahoma,40,2010,September,9,4681
Oklahoma,40,2010,October,10,4438
Oklahoma,40,2010,November,11,4344
Oklahoma,40,2010,December,12,4491
Oklahoma,40,2011,January,1,4267
Oklahoma,40,2011,February,2,3928
Oklahoma,40,2011,March,3,4415
Oklahoma,40,2011,April,4,4093
Oklahoma,40,2011,May,5,4105
Oklahoma,40,2011,June,6,4431
Oklahoma,40,2011,July,7,4579
Oklahoma,40,2011,August,8,4923
Oklahoma,40,2011,September,9,4636
Oklahoma,40,2011,October,10,4201
Oklahoma,40,2011,November,11,4360
Oklahoma,40,2011,December,12,4334
Oklahoma,40,2012,January,1,4209
Oklahoma,40,2012,February,2,4155
Oklahoma,40,2012,March,3,4361
Oklahoma,40,2012,April,4,3906
Oklahoma,40,2012,May,5,4288
Oklahoma,40,2012,June,6,4364
Oklahoma,40,2012,July,7,4637
Oklahoma,40,2012,August,8,4849
Oklahoma,40,2012,September,9,4576
Oklahoma,40,2012,October,10,4733
Oklahoma,40,2012,November,11,4334
Oklahoma,40,2012,December,12,4339
Oklahoma,40,2013,January,1,4423
Oklahoma,40,2013,February,2,3955
Oklahoma,40,2013,March,3,4415
Oklahoma,40,2013,April,4,4226
Oklahoma,40,2013,May,5,4424
Oklahoma,40,2013,June,6,4407
Oklahoma,40,2013,July,7,4670
Oklahoma,40,2013,August,8,4720
Oklahoma,40,2013,September,9,4513
Oklahoma,40,2013,October,10,4632
Oklahoma,40,2013,November,11,4402
Oklahoma,40,2013,December,12,4582
Oklahoma,40,2014,January,1,4437
Oklahoma,40,2014,February,2,4029
Oklahoma,40,2014,March,3,4283
Oklahoma,40,2014,April,4,4227
Oklahoma,40,2014,May,5,4445
Oklahoma,40,2014,June,6,4140
Oklahoma,40,2014,July,7,4710
Oklahoma,40,2014,August,8,4796
Oklahoma,40,2014,September,9,4746
Oklahoma,40,2014,October,10,4581
Oklahoma,40,2014,November,11,4205
Oklahoma,40,2014,December,12,4740
Oklahoma,40,2015,January,1,4406
Oklahoma,40,2015,February,2,4019
Oklahoma,40,2015,March,3,4493
Oklahoma,40,2015,April,4,4380
Oklahoma,40,2015,May,5,4075
Oklahoma,40,2015,June,6,4369
Oklahoma,40,2015,July,7,4809
Oklahoma,40,2015,August,8,4789
Oklahoma,40,2015,September,9,4598
Oklahoma,40,2015,October,10,4440
Oklahoma,40,2015,November,11,4230
Oklahoma,40,2015,December,12,4514
Oklahoma,40,2016,January,1,4277
Oklahoma,40,2016,February,2,4281
Oklahoma,40,2016,March,3,4368
Oklahoma,40,2016,April,4,4143
Oklahoma,40,2016,May,5,4245
Oklahoma,40,2016,June,6,4460
Oklahoma,40,2016,July,7,4477
Oklahoma,40,2016,August,8,4806
Oklahoma,40,2016,September,9,4622
Oklahoma,40,2016,October,10,4357
Oklahoma,40,2016,November,11,4236
Oklahoma,40,2016,December,12,4320
Oklahoma,40,2017,January,1,4057
Oklahoma,40,2017,February,2,3764
Oklahoma,40,2017,March,3,4170
Oklahoma,40,2017,April,4,3772
Oklahoma,40,2017,May,5,4280
Oklahoma,40,2017,June,6,4275
Oklahoma,40,2017,July,7,4288
Oklahoma,40,2017,August,8,4644
Oklahoma,40,2017,September,9,4453
Oklahoma,40,2017,October,10,4317
Oklahoma,40,2017,November,11,4081
Oklahoma,40,2017,December,12,4113
Oklahoma,40,2018,January,1,4253
Oklahoma,40,2018,February,2,3732
Oklahoma,40,2018,March,3,4141
Oklahoma,40,2018,April,4,3875
Oklahoma,40,2018,May,5,4194
Oklahoma,40,2018,June,6,4042
Oklahoma,40,2018,July,7,4348
Oklahoma,40,2018,August,8,4577
